camera,timestamp,x,y,zone
CAM 1,76.74333333333334,1905,944,Entrance
CAM 1,76.74333333333334,1761,886,Entrance
CAM 1,76.74333333333334,1572,864,Entrance
CAM 1,76.74333333333334,718,857,Entrance
CAM 1,76.74333333333334,1676,865,Entrance
CAM 1,76.74333333333334,1172,882,Entrance
CAM 1,76.74333333333334,1063,861,Entrance
CAM 1,76.74333333333334,1829,775,Entrance
CAM 1,76.74333333333334,493,704,Entrance
CAM 1,76.74333333333334,1002,703,Entrance
CAM 1,76.74333333333334,540,698,Entrance
CAM 1,76.74333333333334,649,692,Entrance
CAM 1,76.74333333333334,1090,689,Entrance
CAM 1,76.74333333333334,261,685,Entrance
CAM 1,76.74333333333334,1170,696,Entrance
CAM 1,76.74333333333334,151,692,Entrance
CAM 1,76.74333333333334,849,694,Entrance
CAM 1,76.74333333333334,1714,685,Entrance
CAM 1,76.74333333333334,1651,640,Entrance
CAM 1,76.74333333333334,1486,579,Entrance
CAM 1,76.74333333333334,1496,483,Entrance
CAM 1,76.74333333333334,1528,459,Entrance
CAM 1,76.74333333333334,1705,513,Entrance
CAM 1,76.74333333333334,1556,406,Entrance
CAM 1,76.74333333333334,1378,498,Entrance
CAM 1,76.74333333333334,1078,375,Entrance
CAM 1,76.74333333333334,502,368,Entrance
CAM 1,76.74333333333334,674,352,Entrance
CAM 1,76.74333333333334,1819,361,Entrance
CAM 1,76.74333333333334,1645,365,Entrance
CAM 1,76.74333333333334,1350,341,Entrance
CAM 1,76.74333333333334,1227,358,Entrance
CAM 1,76.74333333333334,1504,302,Entrance
CAM 1,76.74333333333334,1815,178,Entrance
CAM 1,76.74333333333334,1831,82,Entrance
CAM 1,76.74333333333334,1188,27,Entrance
CAM 1,76.91016666666667,1250,1046,Entrance
CAM 1,76.91016666666667,165,1024,Entrance
CAM 1,76.91016666666667,512,1020,Entrance
CAM 1,76.91016666666667,967,959,Entrance
CAM 1,76.91016666666667,1907,937,Entrance
CAM 1,76.91016666666667,699,861,Entrance
CAM 1,76.91016666666667,1675,869,Entrance
CAM 1,76.91016666666667,1768,869,Entrance
CAM 1,76.91016666666667,1571,864,Entrance
CAM 1,76.91016666666667,736,846,Entrance
CAM 1,76.91016666666667,1195,843,Entrance
CAM 1,76.91016666666667,1162,883,Entrance
CAM 1,76.91016666666667,1062,862,Entrance
CAM 1,76.91016666666667,1835,764,Entrance
CAM 1,76.91016666666667,645,689,Entrance
CAM 1,76.91016666666667,1184,688,Entrance
CAM 1,76.91016666666667,1714,683,Entrance
CAM 1,76.91016666666667,153,686,Entrance
CAM 1,76.91016666666667,264,678,Entrance
CAM 1,76.91016666666667,885,684,Entrance
CAM 1,76.91016666666667,1486,579,Entrance
CAM 1,76.91016666666667,1496,483,Entrance
CAM 1,76.91016666666667,1528,459,Entrance
CAM 1,76.91016666666667,1729,429,Entrance
CAM 1,76.91016666666667,1701,541,Entrance
CAM 1,76.91016666666667,1378,494,Entrance
CAM 1,76.91016666666667,533,364,Entrance
CAM 1,76.91016666666667,1825,353,Entrance
CAM 1,76.91016666666667,676,345,Entrance
CAM 1,76.91016666666667,1645,357,Entrance
CAM 1,76.91016666666667,1239,350,Entrance
CAM 1,76.91016666666667,1352,337,Entrance
CAM 1,76.91016666666667,785,335,Entrance
CAM 1,76.91016666666667,939,326,Entrance
CAM 1,76.91016666666667,1503,302,Entrance
CAM 1,76.91016666666667,1818,172,Entrance
CAM 1,76.91016666666667,1831,82,Entrance
CAM 1,76.91016666666667,1190,22,Entrance
CAM 1,77.077,1250,1045,Entrance
CAM 1,77.077,510,1008,Entrance
CAM 1,77.077,965,957,Entrance
CAM 1,77.077,1781,875,Entrance
CAM 1,77.077,697,859,Entrance
CAM 1,77.077,1666,868,Entrance
CAM 1,77.077,1571,864,Entrance
CAM 1,77.077,1194,838,Entrance
CAM 1,77.077,1163,882,Entrance
CAM 1,77.077,1061,868,Entrance
CAM 1,77.077,1811,802,Entrance
CAM 1,77.077,1870,708,Entrance
CAM 1,77.077,627,680,Entrance
CAM 1,77.077,1040,671,Entrance
CAM 1,77.077,192,676,Entrance
CAM 1,77.077,891,678,Entrance
CAM 1,77.077,278,669,Entrance
CAM 1,77.077,1196,675,Entrance
CAM 1,77.077,1486,579,Entrance
CAM 1,77.077,1377,557,Entrance
CAM 1,77.077,1497,483,Entrance
CAM 1,77.077,1528,459,Entrance
CAM 1,77.077,1700,540,Entrance
CAM 1,77.077,1379,448,Entrance
CAM 1,77.077,567,358,Entrance
CAM 1,77.077,675,343,Entrance
CAM 1,77.077,1647,350,Entrance
CAM 1,77.077,1259,346,Entrance
CAM 1,77.077,1350,337,Entrance
CAM 1,77.077,847,328,Entrance
CAM 1,77.077,785,332,Entrance
CAM 1,77.077,1828,339,Entrance
CAM 1,77.077,965,321,Entrance
CAM 1,77.077,1503,302,Entrance
CAM 1,77.077,1818,167,Entrance
CAM 1,77.077,1831,82,Entrance
CAM 1,77.077,1186,18,Entrance
CAM 1,77.24383333333334,1251,1030,Entrance
CAM 1,77.24383333333334,120,1000,Entrance
CAM 1,77.24383333333334,500,1000,Entrance
CAM 1,77.24383333333334,1011,953,Entrance
CAM 1,77.24383333333334,958,964,Entrance
CAM 1,77.24383333333334,1571,864,Entrance
CAM 1,77.24383333333334,1162,882,Entrance
CAM 1,77.24383333333334,1060,862,Entrance
CAM 1,77.24383333333334,1817,793,Entrance
CAM 1,77.24383333333334,1871,706,Entrance
CAM 1,77.24383333333334,610,675,Entrance
CAM 1,77.24383333333334,839,677,Entrance
CAM 1,77.24383333333334,191,668,Entrance
CAM 1,77.24383333333334,914,672,Entrance
CAM 1,77.24383333333334,1166,658,Entrance
CAM 1,77.24383333333334,1084,664,Entrance
CAM 1,77.24383333333334,1246,667,Entrance
CAM 1,77.24383333333334,319,663,Entrance
CAM 1,77.24383333333334,1640,639,Entrance
CAM 1,77.24383333333334,1486,579,Entrance
CAM 1,77.24383333333334,1379,547,Entrance
CAM 1,77.24383333333334,1497,482,Entrance
CAM 1,77.24383333333334,1528,458,Entrance
CAM 1,77.24383333333334,1698,511,Entrance
CAM 1,77.24383333333334,1380,446,Entrance
CAM 1,77.24383333333334,1270,342,Entrance
CAM 1,77.24383333333334,673,339,Entrance
CAM 1,77.24383333333334,1659,344,Entrance
CAM 1,77.24383333333334,1353,337,Entrance
CAM 1,77.24383333333334,1827,333,Entrance
CAM 1,77.24383333333334,883,325,Entrance
CAM 1,77.24383333333334,1503,301,Entrance
CAM 1,77.24383333333334,1818,162,Entrance
CAM 1,77.24383333333334,1831,82,Entrance
CAM 1,77.24383333333334,1186,13,Entrance
CAM 1,77.41066666666667,1251,1043,Entrance
CAM 1,77.41066666666667,1705,1003,Entrance
CAM 1,77.41066666666667,121,988,Entrance
CAM 1,77.41066666666667,500,989,Entrance
CAM 1,77.41066666666667,963,965,Entrance
CAM 1,77.41066666666667,1570,870,Entrance
CAM 1,77.41066666666667,1163,881,Entrance
CAM 1,77.41066666666667,1771,811,Entrance
CAM 1,77.41066666666667,1062,861,Entrance
CAM 1,77.41066666666667,1870,706,Entrance
CAM 1,77.41066666666667,912,668,Entrance
CAM 1,77.41066666666667,1102,652,Entrance
CAM 1,77.41066666666667,1259,657,Entrance
CAM 1,77.41066666666667,1051,642,Entrance
CAM 1,77.41066666666667,323,655,Entrance
CAM 1,77.41066666666667,1635,641,Entrance
CAM 1,77.41066666666667,1486,579,Entrance
CAM 1,77.41066666666667,1380,545,Entrance
CAM 1,77.41066666666667,1498,479,Entrance
CAM 1,77.41066666666667,1750,496,Entrance
CAM 1,77.41066666666667,1528,457,Entrance
CAM 1,77.41066666666667,1687,515,Entrance
CAM 1,77.41066666666667,1733,429,Entrance
CAM 1,77.41066666666667,1380,445,Entrance
CAM 1,77.41066666666667,672,339,Entrance
CAM 1,77.41066666666667,1271,338,Entrance
CAM 1,77.41066666666667,1627,312,Entrance
CAM 1,77.41066666666667,1811,325,Entrance
CAM 1,77.41066666666667,1665,326,Entrance
CAM 1,77.41066666666667,923,318,Entrance
CAM 1,77.41066666666667,1172,297,Entrance
CAM 1,77.41066666666667,1503,301,Entrance
CAM 1,77.41066666666667,1819,156,Entrance
CAM 1,77.41066666666667,1834,79,Entrance
CAM 1,77.41066666666667,1185,10,Entrance
CAM 1,77.5775,1843,1070,Entrance
CAM 1,77.5775,1704,1003,Entrance
CAM 1,77.5775,121,986,Entrance
CAM 1,77.5775,500,977,Entrance
CAM 1,77.5775,964,965,Entrance
CAM 1,77.5775,1610,892,Entrance
CAM 1,77.5775,1163,882,Entrance
CAM 1,77.5775,1062,860,Entrance
CAM 1,77.5775,1721,757,Entrance
CAM 1,77.5775,1871,705,Entrance
CAM 1,77.5775,1708,702,Entrance
CAM 1,77.5775,876,661,Entrance
CAM 1,77.5775,948,658,Entrance
CAM 1,77.5775,798,637,Entrance
CAM 1,77.5775,1126,644,Entrance
CAM 1,77.5775,340,643,Entrance
CAM 1,77.5775,1280,643,Entrance
CAM 1,77.5775,1065,636,Entrance
CAM 1,77.5775,1631,640,Entrance
CAM 1,77.5775,1486,579,Entrance
CAM 1,77.5775,1382,544,Entrance
CAM 1,77.5775,1531,457,Entrance
CAM 1,77.5775,1688,523,Entrance
CAM 1,77.5775,1483,412,Entrance
CAM 1,77.5775,1749,466,Entrance
CAM 1,77.5775,1385,443,Entrance
CAM 1,77.5775,1627,311,Entrance
CAM 1,77.5775,790,317,Entrance
CAM 1,77.5775,1806,308,Entrance
CAM 1,77.5775,1664,314,Entrance
CAM 1,77.5775,989,294,Entrance
CAM 1,77.5775,1095,304,Entrance
CAM 1,77.5775,1505,299,Entrance
CAM 1,77.5775,1819,147,Entrance
CAM 1,77.74433333333333,1844,1070,Entrance
CAM 1,77.74433333333333,1704,1004,Entrance
CAM 1,77.74433333333333,88,963,Entrance
CAM 1,77.74433333333333,963,964,Entrance
CAM 1,77.74433333333333,496,969,Entrance
CAM 1,77.74433333333333,1583,907,Entrance
CAM 1,77.74433333333333,1164,883,Entrance
CAM 1,77.74433333333333,1066,860,Entrance
CAM 1,77.74433333333333,1652,855,Entrance
CAM 1,77.74433333333333,1722,756,Entrance
CAM 1,77.74433333333333,1870,705,Entrance
CAM 1,77.74433333333333,1702,713,Entrance
CAM 1,77.74433333333333,797,635,Entrance
CAM 1,77.74433333333333,1134,639,Entrance
CAM 1,77.74433333333333,351,638,Entrance
CAM 1,77.74433333333333,1068,635,Entrance
CAM 1,77.74433333333333,1290,634,Entrance
CAM 1,77.74433333333333,1246,614,Entrance
CAM 1,77.74433333333333,1630,641,Entrance
CAM 1,77.74433333333333,1486,579,Entrance
CAM 1,77.74433333333333,1386,538,Entrance
CAM 1,77.74433333333333,1688,541,Entrance
CAM 1,77.74433333333333,1531,457,Entrance
CAM 1,77.74433333333333,1483,412,Entrance
CAM 1,77.74433333333333,1750,495,Entrance
CAM 1,77.74433333333333,1685,418,Entrance
CAM 1,77.74433333333333,1385,441,Entrance
CAM 1,77.74433333333333,810,320,Entrance
CAM 1,77.74433333333333,978,317,Entrance
CAM 1,77.74433333333333,1627,312,Entrance
CAM 1,77.74433333333333,890,303,Entrance
CAM 1,77.74433333333333,990,291,Entrance
CAM 1,77.74433333333333,1805,300,Entrance
CAM 1,77.74433333333333,1665,304,Entrance
CAM 1,77.74433333333333,1216,289,Entrance
CAM 1,77.74433333333333,1505,298,Entrance
CAM 1,77.74433333333333,1818,143,Entrance
CAM 1,77.91116666666667,1845,1060,Entrance
CAM 1,77.91116666666667,1703,1004,Entrance
CAM 1,77.91116666666667,962,961,Entrance
CAM 1,77.91116666666667,93,954,Entrance
CAM 1,77.91116666666667,367,959,Entrance
CAM 1,77.91116666666667,687,959,Entrance
CAM 1,77.91116666666667,1582,908,Entrance
CAM 1,77.91116666666667,1165,884,Entrance
CAM 1,77.91116666666667,1067,828,Entrance
CAM 1,77.91116666666667,1651,853,Entrance
CAM 1,77.91116666666667,1755,735,Entrance
CAM 1,77.91116666666667,1725,749,Entrance
CAM 1,77.91116666666667,1695,735,Entrance
CAM 1,77.91116666666667,1869,704,Entrance
CAM 1,77.91116666666667,797,635,Entrance
CAM 1,77.91116666666667,1153,632,Entrance
CAM 1,77.91116666666667,348,634,Entrance
CAM 1,77.91116666666667,1635,644,Entrance
CAM 1,77.91116666666667,517,613,Entrance
CAM 1,77.91116666666667,887,618,Entrance
CAM 1,77.91116666666667,1071,627,Entrance
CAM 1,77.91116666666667,1267,622,Entrance
CAM 1,77.91116666666667,82,597,Entrance
CAM 1,77.91116666666667,1486,579,Entrance
CAM 1,77.91116666666667,1392,536,Entrance
CAM 1,77.91116666666667,1533,452,Entrance
CAM 1,77.91116666666667,1741,484,Entrance
CAM 1,77.91116666666667,1483,411,Entrance
CAM 1,77.91116666666667,1704,515,Entrance
CAM 1,77.91116666666667,1385,439,Entrance
CAM 1,77.91116666666667,1628,309,Entrance
CAM 1,77.91116666666667,1064,307,Entrance
CAM 1,77.91116666666667,940,295,Entrance
CAM 1,77.91116666666667,892,298,Entrance
CAM 1,77.91116666666667,990,286,Entrance
CAM 1,77.91116666666667,1670,291,Entrance
CAM 1,77.91116666666667,1792,292,Entrance
CAM 1,77.91116666666667,1505,296,Entrance
CAM 1,77.91116666666667,1044,274,Entrance
CAM 1,77.91116666666667,1418,258,Entrance
CAM 1,77.91116666666667,1250,279,Entrance
CAM 1,77.91116666666667,1870,248,Entrance
CAM 1,77.91116666666667,1818,140,Entrance
CAM 1,78.078,1849,1038,Entrance
CAM 1,78.078,1704,1002,Entrance
CAM 1,78.078,962,961,Entrance
CAM 1,78.078,98,951,Entrance
CAM 1,78.078,371,950,Entrance
CAM 1,78.078,687,950,Entrance
CAM 1,78.078,1510,914,Entrance
CAM 1,78.078,1643,887,Entrance
CAM 1,78.078,1575,908,Entrance
CAM 1,78.078,1166,885,Entrance
CAM 1,78.078,1067,827,Entrance
CAM 1,78.078,1811,756,Entrance
CAM 1,78.078,1756,734,Entrance
CAM 1,78.078,1728,742,Entrance
CAM 1,78.078,1860,709,Entrance
CAM 1,78.078,1714,695,Entrance
CAM 1,78.078,1620,650,Entrance
CAM 1,78.078,345,626,Entrance
CAM 1,78.078,1080,624,Entrance
CAM 1,78.078,517,612,Entrance
CAM 1,78.078,1163,619,Entrance
CAM 1,78.078,893,609,Entrance
CAM 1,78.078,1734,610,Entrance
CAM 1,78.078,1783,609,Entrance
CAM 1,78.078,1268,609,Entrance
CAM 1,78.078,1671,597,Entrance
CAM 1,78.078,104,593,Entrance
CAM 1,78.078,1487,579,Entrance
CAM 1,78.078,1530,455,Entrance
CAM 1,78.078,1483,411,Entrance
CAM 1,78.078,1744,490,Entrance
CAM 1,78.078,1660,490,Entrance
CAM 1,78.078,1386,439,Entrance
CAM 1,78.078,941,295,Entrance
CAM 1,78.078,990,285,Entrance
CAM 1,78.078,1671,287,Entrance
CAM 1,78.078,1785,281,Entrance
CAM 1,78.078,1506,295,Entrance
CAM 1,78.078,1044,273,Entrance
CAM 1,78.078,1252,276,Entrance
CAM 1,78.078,1818,138,Entrance
CAM 1,78.24483333333333,702,1064,Entrance
CAM 1,78.24483333333333,1702,1001,Entrance
CAM 1,78.24483333333333,960,956,Entrance
CAM 1,78.24483333333333,98,945,Entrance
CAM 1,78.24483333333333,1870,994,Entrance
CAM 1,78.24483333333333,484,938,Entrance
CAM 1,78.24483333333333,1651,889,Entrance
CAM 1,78.24483333333333,1177,901,Entrance
CAM 1,78.24483333333333,1553,908,Entrance
CAM 1,78.24483333333333,1576,848,Entrance
CAM 1,78.24483333333333,1068,827,Entrance
CAM 1,78.24483333333333,1809,758,Entrance
CAM 1,78.24483333333333,1788,739,Entrance
CAM 1,78.24483333333333,1758,733,Entrance
CAM 1,78.24483333333333,1717,737,Entrance
CAM 1,78.24483333333333,1859,710,Entrance
CAM 1,78.24483333333333,1714,696,Entrance
CAM 1,78.24483333333333,1624,646,Entrance
CAM 1,78.24483333333333,361,623,Entrance
CAM 1,78.24483333333333,1773,618,Entrance
CAM 1,78.24483333333333,1171,608,Entrance
CAM 1,78.24483333333333,1111,614,Entrance
CAM 1,78.24483333333333,515,611,Entrance
CAM 1,78.24483333333333,899,611,Entrance
CAM 1,78.24483333333333,676,591,Entrance
CAM 1,78.24483333333333,1269,600,Entrance
CAM 1,78.24483333333333,127,588,Entrance
CAM 1,78.24483333333333,1768,580,Entrance
CAM 1,78.24483333333333,1487,579,Entrance
CAM 1,78.24483333333333,1390,469,Entrance
CAM 1,78.24483333333333,1483,411,Entrance
CAM 1,78.24483333333333,1744,456,Entrance
CAM 1,78.24483333333333,1660,490,Entrance
CAM 1,78.24483333333333,1386,412,Entrance
CAM 1,78.24483333333333,1488,366,Entrance
CAM 1,78.24483333333333,1674,277,Entrance
CAM 1,78.24483333333333,1510,291,Entrance
CAM 1,78.24483333333333,1780,271,Entrance
CAM 1,78.24483333333333,990,272,Entrance
CAM 1,78.24483333333333,1625,255,Entrance
CAM 1,78.24483333333333,1569,251,Entrance
CAM 1,78.24483333333333,1460,247,Entrance
CAM 1,78.24483333333333,1232,265,Entrance
CAM 1,78.24483333333333,1818,136,Entrance
CAM 1,78.41166666666666,707,1064,Entrance
CAM 1,78.41166666666666,1698,1000,Entrance
CAM 1,78.41166666666666,1014,961,Entrance
CAM 1,78.41166666666666,960,954,Entrance
CAM 1,78.41166666666666,1870,992,Entrance
CAM 1,78.41166666666666,484,930,Entrance
CAM 1,78.41166666666666,1179,902,Entrance
CAM 1,78.41166666666666,1577,845,Entrance
CAM 1,78.41166666666666,1070,827,Entrance
CAM 1,78.41166666666666,1594,751,Entrance
CAM 1,78.41166666666666,1811,757,Entrance
CAM 1,78.41166666666666,1757,733,Entrance
CAM 1,78.41166666666666,1619,836,Entrance
CAM 1,78.41166666666666,1714,700,Entrance
CAM 1,78.41166666666666,1859,710,Entrance
CAM 1,78.41166666666666,1748,656,Entrance
CAM 1,78.41166666666666,1624,646,Entrance
CAM 1,78.41166666666666,1776,627,Entrance
CAM 1,78.41166666666666,1170,608,Entrance
CAM 1,78.41166666666666,905,604,Entrance
CAM 1,78.41166666666666,1275,596,Entrance
CAM 1,78.41166666666666,659,594,Entrance
CAM 1,78.41166666666666,139,584,Entrance
CAM 1,78.41166666666666,1485,579,Entrance
CAM 1,78.41166666666666,1409,567,Entrance
CAM 1,78.41166666666666,1390,469,Entrance
CAM 1,78.41166666666666,1482,411,Entrance
CAM 1,78.41166666666666,1746,508,Entrance
CAM 1,78.41166666666666,1664,490,Entrance
CAM 1,78.41166666666666,1384,411,Entrance
CAM 1,78.41166666666666,1469,364,Entrance
CAM 1,78.41166666666666,1512,290,Entrance
CAM 1,78.41166666666666,994,269,Entrance
CAM 1,78.41166666666666,1605,251,Entrance
CAM 1,78.41166666666666,1674,266,Entrance
CAM 1,78.41166666666666,1780,259,Entrance
CAM 1,78.41166666666666,1258,259,Entrance
CAM 1,78.41166666666666,1892,233,Entrance
CAM 1,78.41166666666666,1818,139,Entrance
CAM 1,78.5785,715,1056,Entrance
CAM 1,78.5785,958,953,Entrance
CAM 1,78.5785,1869,993,Entrance
CAM 1,78.5785,1187,921,Entrance
CAM 1,78.5785,1509,920,Entrance
CAM 1,78.5785,190,898,Entrance
CAM 1,78.5785,492,919,Entrance
CAM 1,78.5785,1635,896,Entrance
CAM 1,78.5785,1580,853,Entrance
CAM 1,78.5785,1072,825,Entrance
CAM 1,78.5785,1590,752,Entrance
CAM 1,78.5785,1624,868,Entrance
CAM 1,78.5785,1841,733,Entrance
CAM 1,78.5785,1761,669,Entrance
CAM 1,78.5785,1627,645,Entrance
CAM 1,78.5785,886,604,Entrance
CAM 1,78.5785,1301,587,Entrance
CAM 1,78.5785,628,583,Entrance
CAM 1,78.5785,1269,571,Entrance
CAM 1,78.5785,1486,579,Entrance
CAM 1,78.5785,160,579,Entrance
CAM 1,78.5785,1409,567,Entrance
CAM 1,78.5785,1389,469,Entrance
CAM 1,78.5785,1711,516,Entrance
CAM 1,78.5785,1382,410,Entrance
CAM 1,78.5785,1454,355,Entrance
CAM 1,78.5785,1515,287,Entrance
CAM 1,78.5785,1607,249,Entrance
CAM 1,78.5785,991,258,Entrance
CAM 1,78.5785,1675,260,Entrance
CAM 1,78.5785,1073,256,Entrance
CAM 1,78.5785,1780,250,Entrance
CAM 1,78.5785,1176,253,Entrance
CAM 1,78.5785,1359,248,Entrance
CAM 1,78.5785,1865,220,Entrance
CAM 1,78.5785,1818,138,Entrance
CAM 1,78.74533333333333,717,1050,Entrance
CAM 1,78.74533333333333,1694,1025,Entrance
CAM 1,78.74533333333333,1857,1028,Entrance
CAM 1,78.74533333333333,857,912,Entrance
CAM 1,78.74533333333333,1508,920,Entrance
CAM 1,78.74533333333333,526,911,Entrance
CAM 1,78.74533333333333,212,893,Entrance
CAM 1,78.74533333333333,1585,857,Entrance
CAM 1,78.74533333333333,1073,824,Entrance
CAM 1,78.74533333333333,1619,787,Entrance
CAM 1,78.74533333333333,1589,753,Entrance
CAM 1,78.74533333333333,1647,872,Entrance
CAM 1,78.74533333333333,1839,735,Entrance
CAM 1,78.74533333333333,1762,680,Entrance
CAM 1,78.74533333333333,1302,586,Entrance
CAM 1,78.74533333333333,632,580,Entrance
CAM 1,78.74533333333333,1490,577,Entrance
CAM 1,78.74533333333333,1269,570,Entrance
CAM 1,78.74533333333333,1408,580,Entrance
CAM 1,78.74533333333333,677,563,Entrance
CAM 1,78.74533333333333,168,572,Entrance
CAM 1,78.74533333333333,1715,540,Entrance
CAM 1,78.74533333333333,1383,411,Entrance
CAM 1,78.74533333333333,1453,354,Entrance
CAM 1,78.74533333333333,1063,261,Entrance
CAM 1,78.74533333333333,1512,278,Entrance
CAM 1,78.74533333333333,1577,247,Entrance
CAM 1,78.74533333333333,1632,246,Entrance
CAM 1,78.74533333333333,1152,234,Entrance
CAM 1,78.74533333333333,1070,233,Entrance
CAM 1,78.74533333333333,1675,247,Entrance
CAM 1,78.74533333333333,1377,244,Entrance
CAM 1,78.74533333333333,1211,243,Entrance
CAM 1,78.74533333333333,1782,243,Entrance
CAM 1,78.74533333333333,1858,210,Entrance
CAM 1,78.74533333333333,1818,138,Entrance
CAM 1,78.74533333333333,36,26,Entrance
CAM 1,78.91216666666666,634,1056,Entrance
CAM 1,78.91216666666666,725,1042,Entrance
CAM 1,78.91216666666666,1698,1021,Entrance
CAM 1,78.91216666666666,1875,1024,Entrance
CAM 1,78.91216666666666,509,899,Entrance
CAM 1,78.91216666666666,1080,814,Entrance
CAM 1,78.91216666666666,1612,813,Entrance
CAM 1,78.91216666666666,1734,860,Entrance
CAM 1,78.91216666666666,1753,683,Entrance
CAM 1,78.91216666666666,650,571,Entrance
CAM 1,78.91216666666666,1262,564,Entrance
CAM 1,78.91216666666666,208,562,Entrance
CAM 1,78.91216666666666,1722,542,Entrance
CAM 1,78.91216666666666,1383,410,Entrance
CAM 1,78.91216666666666,1453,353,Entrance
CAM 1,78.91216666666666,1069,256,Entrance
CAM 1,78.91216666666666,1511,272,Entrance
CAM 1,78.91216666666666,1572,245,Entrance
CAM 1,78.91216666666666,1632,246,Entrance
CAM 1,78.91216666666666,1153,233,Entrance
CAM 1,78.91216666666666,1085,233,Entrance
CAM 1,78.91216666666666,1522,227,Entrance
CAM 1,78.91216666666666,1377,238,Entrance
CAM 1,78.91216666666666,1675,234,Entrance
CAM 1,78.91216666666666,1783,235,Entrance
CAM 1,78.91216666666666,1211,234,Entrance
CAM 1,78.91216666666666,1714,214,Entrance
CAM 1,78.91216666666666,1818,138,Entrance
CAM 1,78.91216666666666,37,26,Entrance
CAM 1,79.07900000000001,632,1053,Entrance
CAM 1,79.07900000000001,721,1036,Entrance
CAM 1,79.07900000000001,1884,1019,Entrance
CAM 1,79.07900000000001,1703,1009,Entrance
CAM 1,79.07900000000001,1875,996,Entrance
CAM 1,79.07900000000001,942,884,Entrance
CAM 1,79.07900000000001,1601,886,Entrance
CAM 1,79.07900000000001,519,888,Entrance
CAM 1,79.07900000000001,1626,798,Entrance
CAM 1,79.07900000000001,1646,740,Entrance
CAM 1,79.07900000000001,1716,873,Entrance
CAM 1,79.07900000000001,1269,564,Entrance
CAM 1,79.07900000000001,675,564,Entrance
CAM 1,79.07900000000001,1897,538,Entrance
CAM 1,79.07900000000001,215,552,Entrance
CAM 1,79.07900000000001,1798,560,Entrance
CAM 1,79.07900000000001,1690,543,Entrance
CAM 1,79.07900000000001,1383,407,Entrance
CAM 1,79.07900000000001,1453,347,Entrance
CAM 1,79.07900000000001,1504,270,Entrance
CAM 1,79.07900000000001,1153,233,Entrance
CAM 1,79.07900000000001,1066,230,Entrance
CAM 1,79.07900000000001,1527,228,Entrance
CAM 1,79.07900000000001,1312,230,Entrance
